Address,Latitude,Longitude,Neighborhood,Created_At,Property_Type,Style,Year_Built,Square_Footage,Bedrooms,Bathrooms,Lot_Size,Price,Property_Tax,HOA_Fees,Parking_Spaces,Heating,Cooling,Appliances,Features,School_District,Walk_Score,Transit_Score,Last_Sold_Date,Last_Sold_Price,Estimated_Monthly_Payment
"745, Sanchez Street, Mission Dolores, San Francisco, CA 94102",37.740144,-122.406595,Mission Dolores,2025-08-31,Single Family Home,Victorian,1890,2998,3,2,10339,2393802,29922,0,2,Radiant,None,"Oven, Garbage Disposal, Microwave, Dryer, Refrigerator, Washer","Renovated kitchen, Concrete floors, Fireplace, Spacious backyard, Close to restaurants",Private Schools,95,90,2022-11-16,1934490,4527
"2307, Sanchez Street, Bernal Heights, San Francisco, CA 94102",37.749775,-122.404602,Bernal Heights,2025-08-31,Single Family Home,Victorian,1924,2443,2,1,6925,2322873,29035,0,0,Forced Air,None,"Dishwasher, Oven, Refrigerator, Washer, Microwave, Dryer","Fireplace, Spacious backyard, Carpet floors",Charter Schools,80,75,2023-12-14,1693282,4392
"7133, Valencia Street, Bernal Heights, San Francisco, CA 94102",37.748826,-122.409077,Bernal Heights,2025-08-31,Single Family Home,Victorian,1891,2290,2,1,5463,2049529,25619,0,1,Radiant,Central Air,"Dryer, Dishwasher, Refrigerator, Washer","Landscaped backyard, Modern kitchen, High ceilings, Hardwood floors",Private Schools,90,75,2022-10-17,1633648,3875
"7626, Valencia Street, Bernal Heights, San Francisco, CA 94102",37.746058,-122.415393,Bernal Heights,2025-08-31,Single Family Home,Victorian,1910,2042,2,2,6170,1697454,21218,0,0,Baseboard,Evaporative,"Refrigerator, Washer, Oven, Dishwasher","Carpet floors, Private backyard, Fireplace",Charter Schools,88,82,2022-10-01,1490941,3210
"6962, Valencia Street, Bernal Heights, San Francisco, CA 94102",37.743717,-122.404384,Bernal Heights,2025-08-31,Single Family Home,Victorian,1905,2506,2,1,7501,1938981,24237,696,1,Central Heating,Evaporative,"Dishwasher, Garbage Disposal, Oven, Dryer, Microwave","Close to parks, High ceilings, Spacious backyard",Charter Schools,87,77,2023-08-25,1546698,3666
"3456, Valencia Street, Bernal Heights, San Francisco, CA 94102",37.740154,-122.417842,Bernal Heights,2025-08-31,Single Family Home,Victorian,1897,2434,4,3,7103,1772488,22156,0,1,Baseboard,Window Unit,"Garbage Disposal, Microwave, Refrigerator, Oven, Dryer","Renovated kitchen, Close to shopping, Tile floors, High ceilings, Spacious backyard",San Francisco Archdiocese,89,76,2023-06-24,1586221,3352
"4427, Guerrero Street, Bernal Heights, San Francisco, CA 94102",37.747643,-122.419634,Bernal Heights,2025-08-31,Single Family Home,Victorian,1893,2792,3,2,9432,1998570,24982,0,1,Forced Air,Evaporative,"Washer, Dryer, Dishwasher, Refrigerator, Garbage Disposal","Close to parks, Hardwood floors, Built-in storage, Renovated kitchen",Private Schools,86,77,2024-03-08,1482345,3779
"3047, Guerrero Street, Bernal Heights, San Francisco, CA 94102",37.744542,-122.4026,Bernal Heights,2025-08-31,Single Family Home,Victorian,1896,2380,3,2,7821,2416734,30209,0,2,Central Heating,Window Unit,"Dishwasher, Oven, Refrigerator, Dryer","Close to parks, Private backyard, Modern kitchen, Hardwood floors, Built-in storage",San Francisco Archdiocese,88,80,2022-06-26,1719833,4570
"5475, Guerrero Street, Bernal Heights, San Francisco, CA 94102",37.740633,-122.406763,Bernal Heights,2025-08-31,Single Family Home,Victorian,1933,2459,4,3,9810,2259760,28247,0,0,Central Heating,Central Air,"Dishwasher, Washer, Garbage Disposal, Microwave, Refrigerator","Landscaped backyard, Concrete floors, Close to restaurants, Modern kitchen, High ceilings",Private Schools,90,78,2024-07-06,1869140,4273
"5742, Sanchez Street, Bernal Heights, San Francisco, CA 94102",37.745413,-122.408403,Bernal Heights,2025-08-31,Single Family Home,Victorian,1924,2314,4,3,8553,2011153,25139,0,1,Wall Unit,Mini Split,"Refrigerator, Oven, Washer, Microwave, Dryer, Garbage Disposal","Built-in storage, Close to restaurants, Private backyard, Modern kitchen, Laminate floors",Charter Schools,84,84,2023-12-02,1703172,3802
"4950, Valencia Street, Bernal Heights, San Francisco, CA 94102",37.743297,-122.408373,Bernal Heights,2025-08-31,Single Family Home,Victorian,1932,2102,3,3,4309,1679730,20996,0,1,Baseboard,Mini Split,"Garbage Disposal, Oven, Microwave, Refrigerator, Dishwasher, Washer","Modern kitchen, Fireplace, Concrete floors, Spacious backyard",Private Schools,85,76,2024-03-11,1474356,3175
"7401, Guerrero Street, Bernal Heights, San Francisco, CA 94102",37.740452,-122.417928,Bernal Heights,2025-08-31,Single Family Home,Victorian,1935,2313,4,3,8270,2094022,26175,0,0,Central Heating,Central Air,"Dryer, Oven, Microwave, Dishwasher","Laminate floors, Fireplace, Private backyard, Updated kitchen, Close to public transportation",San Francisco Unified School District,89,79,2022-05-14,1831309,3960
"8458, Sanchez Street, Bernal Heights, San Francisco, CA 94102",37.745247,-122.400076,Bernal Heights,2025-08-31,Single Family Home,Victorian,1926,2123,3,2,5366,2135095,26688,0,0,Baseboard,None,"Dishwasher, Dryer, Refrigerator, Garbage Disposal, Oven, Microwave","Landscaped backyard, Hardwood floors, High ceilings, Close to restaurants",Private Schools,80,79,2020-12-30,1768310,4038
"7768, Cortland Avenue, Bernal Heights, San Francisco, CA 94102",37.749277,-122.414828,Bernal Heights,2025-08-31,Single Family Home,Victorian,1926,2138,3,3,7340,2041302,25516,0,2,Wall Unit,None,"Refrigerator, Microwave, Garbage Disposal, Dryer","Modern kitchen, Hardwood floors, Fireplace, Landscaped backyard, Close to restaurants",San Francisco Unified School District,83,75,2023-01-08,1827071,3860
"8035, Guerrero Street, Bernal Heights, San Francisco, CA 94102",37.747872,-122.405937,Bernal Heights,2025-08-31,Single Family Home,Victorian,1904,2156,3,2,8046,2328395,29104,649,0,Wall Unit,None,"Microwave, Washer, Garbage Disposal","Close to shopping, Laminate floors, Renovated kitchen, Private backyard, Built-in storage",San Francisco Archdiocese,90,76,2024-03-25,1961730,4403
"9758, Mission Street, Bernal Heights, San Francisco, CA 94102",37.749691,-122.4052,Bernal Heights,2025-08-31,Single Family Home,Victorian,1923,2239,3,3,6368,2498310,31228,0,1,Baseboard,Central Air,"Garbage Disposal, Dishwasher, Oven, Microwave, Washer","Renovated kitchen, Close to shopping, Spacious backyard",San Francisco Unified School District,89,76,2021-03-08,1803596,4724
"3849, Cortland Avenue, Bernal Heights, San Francisco, CA 94102",37.745148,-122.406095,Bernal Heights,2025-08-31,Single Family Home,Victorian,1936,2071,4,3,4167,2233730,27921,0,1,Central Heating,Mini Split,"Garbage Disposal, Microwave, Refrigerator, Washer, Oven","Updated kitchen, Close to public transportation, Carpet floors, Landscaped backyard, High ceilings",Charter Schools,82,82,2023-12-06,1678143,4223
"6680, Valencia Street, Bernal Heights, San Francisco, CA 94102",37.746452,-122.414615,Bernal Heights,2025-08-31,Single Family Home,Victorian,1894,2186,4,3,6537,1865678,23320,368,1,Radiant,Evaporative,"Dryer, Refrigerator, Dishwasher, Garbage Disposal, Oven, Microwave","Renovated kitchen, Spacious backyard, Fireplace, Hardwood floors",San Francisco Archdiocese,87,84,2023-04-29,1447662,3528
"5183, Valencia Street, Bernal Heights, San Francisco, CA 94102",37.740238,-122.41801,Bernal Heights,2025-08-31,Single Family Home,Victorian,1914,2466,3,2,5428,1884915,23561,0,1,Radiant,Mini Split,"Oven, Microwave, Dishwasher, Washer, Garbage Disposal","Close to shopping, Spacious backyard, Built-in storage, Hardwood floors, Modern kitchen",Private Schools,86,84,2024-03-13,1573678,3564
"4237, Guerrero Street, Bernal Heights, San Francisco, CA 94102",37.744735,-122.402539,Bernal Heights,2025-08-31,Single Family Home,Victorian,1917,1936,4,3,7149,2050474,25630,374,2,Baseboard,Window Unit,"Microwave, Dishwasher, Garbage Disposal, Dryer","Private backyard, Close to shopping, High ceilings, Hardwood floors, Modern kitchen",San Francisco Archdiocese,81,80,2024-07-13,1595458,3877
"7262, Guerrero Street, Bernal Heights, San Francisco, CA 94102",37.743408,-122.405703,Bernal Heights,2025-08-31,Single Family Home,Victorian,1938,2256,3,2,6735,1941531,24269,607,1,Baseboard,Evaporative,"Microwave, Washer, Refrigerator, Garbage Disposal","Modern kitchen, Laminate floors, Spacious backyard, Fireplace, Close to restaurants",San Francisco Archdiocese,80,78,2024-08-13,1675921,3671
"3802, Valencia Street, Bernal Heights, San Francisco, CA 94102",37.745976,-122.406907,Bernal Heights,2025-08-31,Single Family Home,Victorian,1936,1878,4,3,7190,2341933,29274,0,1,Forced Air,Central Air,"Oven, Washer, Refrigerator","Close to shopping, Renovated kitchen, Private backyard",San Francisco Archdiocese,80,76,2023-08-17,1688477,4428
"2172, Mission Street, Bernal Heights, San Francisco, CA 94102",37.746284,-122.405851,Bernal Heights,2025-08-31,Single Family Home,Victorian,1906,2789,3,3,7305,2270711,28383,484,0,Forced Air,None,"Dryer, Dishwasher, Microwave, Garbage Disposal, Washer","Updated kitchen, Concrete floors, High ceilings, Close to parks",San Francisco Archdiocese,82,82,2021-02-22,1774026,4294
"2599, Valencia Street, Bernal Heights, San Francisco, CA 94102",37.74476,-122.406759,Bernal Heights,2025-08-31,Single Family Home,Victorian,1930,1867,2,2,5245,1887763,23597,0,1,Baseboard,Evaporative,"Dryer, Oven, Refrigerator, Dishwasher, Garbage Disposal","Renovated kitchen, Tile floors, Close to public transportation, Landscaped backyard",San Francisco Unified School District,88,78,2023-09-07,1682294,3570
"6427, Guerrero Street, Bernal Heights, San Francisco, CA 94102",37.742721,-122.400777,Bernal Heights,2025-08-31,Single Family Home,Victorian,1915,2730,3,3,6143,1727253,21590,0,2,Central Heating,Mini Split,"Microwave, Washer, Garbage Disposal, Refrigerator, Dryer","Private backyard, Updated kitchen, Fireplace",Charter Schools,90,83,2022-03-26,1322863,3266
"6083, Valencia Street, Bernal Heights, San Francisco, CA 94102",37.745237,-122.419644,Bernal Heights,2025-08-31,Single Family Home,Victorian,1916,1832,3,3,6573,2152386,26904,0,2,Baseboard,Evaporative,"Microwave, Oven, Dishwasher, Washer, Dryer","Hardwood floors, Modern kitchen, Landscaped backyard",San Francisco Unified School District,90,84,2020-12-22,1791289,4070
"5632, Kansas Street, Potrero Hill, San Francisco, CA 94102",37.755657,-122.3883,Potrero Hill,2025-08-31,Single Family Home,Victorian/Modern,1968,2702,4,3,8596,2229120,27864,215,0,Forced Air,Mini Split,"Oven, Garbage Disposal, Washer, Dishwasher","Close to restaurants, Spacious backyard, Carpet floors",Private Schools,83,83,2021-01-16,1959246,4215
"1846, 18th Street, Potrero Hill, San Francisco, CA 94102",37.750067,-122.386637,Potrero Hill,2025-08-31,Single Family Home,Victorian/Modern,1926,3198,4,3,11986,1957927,24474,0,1,Baseboard,Window Unit,"Refrigerator, Microwave, Dryer","Built-in storage, Close to shopping, Renovated kitchen, Private backyard, Tile floors",San Francisco Archdiocese,77,80,2023-04-05,1583796,3702
"6020, 20th Street, Potrero Hill, San Francisco, CA 94102",37.759432,-122.390282,Potrero Hill,2025-08-31,Single Family Home,Victorian/Modern,1959,2986,2,3,11678,2671371,33392,0,2,Forced Air,Central Air,"Washer, Refrigerator, Garbage Disposal, Dryer, Microwave","Close to shopping, Fireplace, Landscaped backyard, Concrete floors, Renovated kitchen",Charter Schools,79,75,2020-11-30,1957683,5052
"7970, 22nd Street, Potrero Hill, San Francisco, CA 94102",37.756755,-122.382269,Potrero Hill,2025-08-31,Single Family Home,Victorian/Modern,1935,2672,3,3,8005,2943955,36799,414,2,Radiant,Window Unit,"Garbage Disposal, Dryer, Washer, Oven, Dishwasher, Microwave","Fireplace, Close to public transportation, Spacious backyard, Updated kitchen, Carpet floors",Private Schools,88,79,2021-09-05,2227750,5567
"4997, 18th Street, Potrero Hill, San Francisco, CA 94102",37.750784,-122.390642,Potrero Hill,2025-08-31,Single Family Home,Victorian/Modern,1996,2889,3,3,7479,2844679,35558,0,2,Central Heating,Evaporative,"Dryer, Refrigerator, Garbage Disposal, Microwave, Oven","Renovated kitchen, Fireplace, Close to shopping",Private Schools,83,82,2022-07-11,2476992,5380
"7338, 20th Street, Potrero Hill, San Francisco, CA 94102",37.758025,-122.385164,Potrero Hill,2025-08-31,Single Family Home,Victorian/Modern,1907,2988,3,3,9074,2317907,28973,0,1,Baseboard,None,"Washer, Garbage Disposal, Microwave, Refrigerator, Dryer","Built-in storage, Landscaped backyard, Close to parks, Laminate floors, Updated kitchen",Charter Schools,86,78,2022-02-15,1939479,4383
"5341, 20th Street, Potrero Hill, San Francisco, CA 94102",37.75009,-122.383257,Potrero Hill,2025-08-31,Single Family Home,Victorian/Modern,1957,2840,2,2,10261,2820378,35254,609,0,Wall Unit,Mini Split,"Garbage Disposal, Refrigerator, Washer, Dishwasher, Dryer, Oven","Concrete floors, Close to parks, Spacious backyard, Fireplace",San Francisco Unified School District,82,75,2021-02-03,2264354,5334
"1089, Potrero Avenue, Potrero Hill, San Francisco, CA 94102",37.759689,-122.387483,Potrero Hill,2025-08-31,Single Family Home,Victorian/Modern,1940,2697,2,3,9845,2154417,26930,0,1,Wall Unit,None,"Dryer, Dishwasher, Refrigerator, Microwave","Tile floors, Close to restaurants, Renovated kitchen, Private backyard, Fireplace",San Francisco Unified School District,75,78,2021-10-20,1733099,4074
"3408, 20th Street, Potrero Hill, San Francisco, CA 94102",37.756981,-122.398353,Potrero Hill,2025-08-31,Single Family Home,Victorian/Modern,2006,2224,2,3,4613,1924473,24055,233,2,Radiant,Window Unit,"Dryer, Garbage Disposal, Oven, Microwave, Refrigerator, Washer","Close to parks, Modern kitchen, Concrete floors",Charter Schools,83,81,2021-02-02,1565252,3638
"4777, 22nd Street, Potrero Hill, San Francisco, CA 94102",37.758242,-122.391629,Potrero Hill,2025-08-31,Single Family Home,Victorian/Modern,1926,2534,3,3,9370,2484291,31053,0,0,Baseboard,Mini Split,"Microwave, Garbage Disposal, Dishwasher","Built-in storage, Close to parks, Renovated kitchen",Charter Schools,77,85,2021-09-07,1794207,4698
"4290, 20th Street, Potrero Hill, San Francisco, CA 94102",37.753737,-122.384132,Potrero Hill,2025-08-31,Single Family Home,Victorian/Modern,1930,2899,4,3,11532,2610451,32630,0,2,Radiant,Mini Split,"Oven, Washer, Dishwasher, Refrigerator","Renovated kitchen, Built-in storage, Private backyard, Carpet floors, Close to public transportation",San Francisco Archdiocese,80,85,2022-02-23,2335429,4937
"2676, 20th Street, Potrero Hill, San Francisco, CA 94102",37.759802,-122.392452,Potrero Hill,2025-08-31,Single Family Home,Victorian/Modern,1979,2677,4,3,10517,2695631,33695,0,1,Central Heating,Mini Split,"Dryer, Washer, Microwave, Refrigerator","Hardwood floors, Built-in storage, Landscaped backyard, Close to public transportation",San Francisco Unified School District,84,80,2024-05-24,2258376,5098
"4121, Potrero Avenue, Potrero Hill, San Francisco, CA 94102",37.752734,-122.388841,Potrero Hill,2025-08-31,Single Family Home,Victorian/Modern,1971,2887,2,2,7813,1890232,23627,0,2,Wall Unit,None,"Dryer, Microwave, Garbage Disposal, Dishwasher, Washer, Oven","Tile floors, Updated kitchen, Landscaped backyard, Close to restaurants",Private Schools,78,76,2022-02-07,1698576,3574
"5699, 20th Street, Potrero Hill, San Francisco, CA 94102",37.754965,-122.380822,Potrero Hill,2025-08-31,Single Family Home,Victorian/Modern,1971,3198,4,3,8440,2702050,33775,329,1,Radiant,Central Air,"Washer, Oven, Dryer, Refrigerator, Microwave, Garbage Disposal","Private backyard, Hardwood floors, Close to public transportation, Fireplace, Renovated kitchen",Private Schools,81,74,2024-02-14,2254180,5109
"5707, 22nd Street, Potrero Hill, San Francisco, CA 94102",37.75407,-122.383148,Potrero Hill,2025-08-31,Single Family Home,Victorian/Modern,2006,2765,2,2,10774,2390492,29881,419,2,Central Heating,Central Air,"Dryer, Oven, Refrigerator, Microwave","Close to shopping, Carpet floors, Modern kitchen",Private Schools,87,80,2021-04-08,2017975,4521
"7088, 20th Street, Potrero Hill, San Francisco, CA 94102",37.753581,-122.39049,Potrero Hill,2025-08-31,Single Family Home,Victorian/Modern,1911,3065,3,2,10888,2621206,32765,0,2,Forced Air,Evaporative,"Garbage Disposal, Dryer, Dishwasher, Refrigerator","Built-in storage, Close to shopping, Tile floors",San Francisco Archdiocese,83,85,2021-02-10,2077245,4957
"8389, 22nd Street, Potrero Hill, San Francisco, CA 94102",37.75447,-122.388959,Potrero Hill,2025-08-31,Single Family Home,Victorian/Modern,1911,2596,2,2,9812,2512540,31406,0,2,Radiant,Mini Split,"Dishwasher, Washer, Microwave","Built-in storage, Updated kitchen, Close to parks, Spacious backyard",Private Schools,78,80,2023-01-16,1897922,4751
"1294, 20th Street, Potrero Hill, San Francisco, CA 94102",37.75916,-122.382113,Potrero Hill,2025-08-31,Single Family Home,Victorian/Modern,1937,2133,4,3,6195,2143388,26792,0,1,Wall Unit,None,"Dishwasher, Dryer, Oven, Refrigerator, Washer","Private backyard, Concrete floors, Built-in storage, Modern kitchen, Close to shopping",San Francisco Unified School District,75,76,2021-05-08,1614332,4053
"8030, Kansas Street, Potrero Hill, San Francisco, CA 94102",37.759946,-122.38844,Potrero Hill,2025-08-31,Single Family Home,Victorian/Modern,2002,2077,2,2,6806,2306487,28831,0,0,Radiant,None,"Microwave, Washer, Oven, Dryer, Refrigerator","Close to restaurants, Modern kitchen, Hardwood floors",Private Schools,84,84,2023-11-20,1678234,4362
"6421, 22nd Street, Potrero Hill, San Francisco, CA 94102",37.753156,-122.387251,Potrero Hill,2025-08-31,Single Family Home,Victorian/Modern,1964,2335,4,3,7094,2060384,25754,0,1,Wall Unit,None,"Garbage Disposal, Refrigerator, Dryer, Microwave, Oven","Close to restaurants, Tile floors, Landscaped backyard, Fireplace, Modern kitchen",San Francisco Unified School District,88,76,2024-02-29,1687835,3896
"624, 20th Street, Potrero Hill, San Francisco, CA 94102",37.750515,-122.39878,Potrero Hill,2025-08-31,Single Family Home,Victorian/Modern,1906,2868,3,3,7966,1929030,24112,267,0,Wall Unit,Mini Split,"Microwave, Dryer, Dishwasher, Washer, Oven, Garbage Disposal","Hardwood floors, High ceilings, Landscaped backyard",Private Schools,89,71,2023-06-15,1439205,3647
"537, Kansas Street, Potrero Hill, San Francisco, CA 94102",37.756093,-122.385433,Potrero Hill,2025-08-31,Single Family Home,Victorian/Modern,1916,2930,4,3,8280,2560030,32000,210,2,Radiant,Mini Split,"Washer, Refrigerator, Oven, Microwave, Garbage Disposal","Fireplace, Spacious backyard, Updated kitchen",Charter Schools,82,73,2024-05-26,1796955,4841
"7447, 18th Street, Potrero Hill, San Francisco, CA 94102",37.758273,-122.389667,Potrero Hill,2025-08-31,Single Family Home,Victorian/Modern,1986,3014,2,2,7439,2159309,26991,0,2,Forced Air,Evaporative,"Dishwasher, Microwave, Garbage Disposal, Refrigerator, Oven, Dryer","Built-in storage, Spacious backyard, Close to restaurants, Renovated kitchen",Private Schools,89,82,2020-11-21,1710059,4083
"7413, 20th Street, Potrero Hill, San Francisco, CA 94102",37.755172,-122.391898,Potrero Hill,2025-08-31,Single Family Home,Victorian/Modern,1938,2737,4,3,7964,2165606,27070,0,1,Wall Unit,Central Air,"Oven, Washer, Dryer, Microwave, Dishwasher","Close to shopping, Fireplace, Private backyard, Laminate floors, Modern kitchen",San Francisco Archdiocese,87,73,2022-08-10,1680862,4095
"1305, 20th Street, Potrero Hill, San Francisco, CA 94102",37.754907,-122.389383,Potrero Hill,2025-08-31,Single Family Home,Victorian/Modern,1905,2476,2,3,7486,2992443,37405,0,1,Central Heating,Mini Split,"Refrigerator, Dryer, Washer, Garbage Disposal, Microwave","Spacious backyard, Close to restaurants, Built-in storage, Tile floors",Charter Schools,81,76,2021-07-01,2441376,5659
"5054, 22nd Street, Dogpatch, San Francisco, CA 94102",37.761883,-122.386698,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2002,2730,3,2,9079,3369271,42115,0,2,Baseboard,Window Unit,"Oven, Dishwasher, Refrigerator, Dryer, Garbage Disposal","Private backyard, Updated kitchen, Laminate floors",Charter Schools,74,80,2023-10-19,2901628,6372
"9302, Mariposa Street, Dogpatch, San Francisco, CA 94102",37.763542,-122.375659,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2004,2537,3,4,6637,2907847,36348,0,2,Baseboard,Evaporative,"Microwave, Oven, Garbage Disposal, Dishwasher, Washer","Close to parks, Updated kitchen, Tile floors, Private backyard",Charter Schools,80,74,2021-06-30,2210221,5500
"7540, Illinois Street, Dogpatch, San Francisco, CA 94102",37.760636,-122.373806,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2001,2285,3,3,7084,3408352,42604,0,2,Wall Unit,None,"Washer, Garbage Disposal, Dishwasher, Dryer, Oven","Close to shopping, Built-in storage, Spacious backyard, Carpet floors, Updated kitchen",San Francisco Archdiocese,74,71,2021-09-27,2570995,6446
"3750, 20th Street, Dogpatch, San Francisco, CA 94102",37.764113,-122.3792,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2011,2819,2,3,8894,3201606,40020,0,0,Wall Unit,Evaporative,"Dryer, Dishwasher, Microwave, Garbage Disposal, Refrigerator","Tile floors, Fireplace, Close to parks",Charter Schools,81,68,2022-06-03,2500964,6056
"4162, Illinois Street, Dogpatch, San Francisco, CA 94102",37.769465,-122.37958,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2002,2146,2,3,7661,2519008,31487,0,1,Central Heating,None,"Dishwasher, Garbage Disposal, Refrigerator, Dryer, Microwave","Tile floors, Updated kitchen, High ceilings",San Francisco Unified School District,83,74,2023-10-16,2210188,4763
"8400, 3rd Street, Dogpatch, San Francisco, CA 94102",37.76112,-122.380972,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2018,2562,4,3,7244,3457377,43217,0,2,Forced Air,Mini Split,"Oven, Dryer, Garbage Disposal, Washer, Refrigerator","Carpet floors, Updated kitchen, Close to restaurants",San Francisco Archdiocese,81,70,2020-09-30,2842485,6539
"7499, 3rd Street, Dogpatch, San Francisco, CA 94102",37.768008,-122.379971,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2003,1848,3,3,6625,2770095,34626,0,2,Baseboard,Mini Split,"Dryer, Washer, Microwave, Oven","Close to public transportation, Spacious backyard, Fireplace, Carpet floors",Charter Schools,73,80,2021-05-10,2448396,5239
"8382, 22nd Street, Dogpatch, San Francisco, CA 94102",37.76885,-122.377934,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2009,1960,4,4,7723,2777498,34718,563,1,Central Heating,Mini Split,"Garbage Disposal, Dishwasher, Dryer","Built-in storage, Updated kitchen, Laminate floors, Spacious backyard",Private Schools,74,77,2024-03-17,2410456,5253
"2131, Illinois Street, Dogpatch, San Francisco, CA 94102",37.768466,-122.382394,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2014,2169,3,3,5061,2939562,36744,0,2,Wall Unit,Evaporative,"Dryer, Dishwasher, Refrigerator, Washer, Garbage Disposal","Close to parks, Landscaped backyard, Carpet floors, Fireplace, Modern kitchen",Private Schools,70,78,2023-05-13,2262886,5559
"8396, 22nd Street, Dogpatch, San Francisco, CA 94102",37.762382,-122.38436,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2012,1956,4,4,7116,2004744,25059,625,1,Baseboard,Window Unit,"Washer, Dishwasher, Oven, Garbage Disposal","Landscaped backyard, Laminate floors, Built-in storage, Updated kitchen",San Francisco Unified School District,71,73,2021-01-03,1667841,3791
"4507, Mariposa Street, Dogpatch, San Francisco, CA 94102",37.766,-122.376488,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2017,2750,4,3,7898,3067047,38338,0,2,Radiant,Mini Split,"Oven, Garbage Disposal, Dishwasher","Renovated kitchen, Close to parks, Spacious backyard, Built-in storage",Private Schools,76,77,2024-06-11,2541388,5800
"2178, Illinois Street, Dogpatch, San Francisco, CA 94102",37.762822,-122.387393,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2010,2555,4,4,9059,3043337,38041,0,1,Radiant,Mini Split,"Microwave, Dishwasher, Oven, Garbage Disposal, Washer","Close to parks, Built-in storage, Laminate floors, Spacious backyard",San Francisco Archdiocese,76,73,2021-01-05,2303673,5756
"9271, Mariposa Street, Dogpatch, San Francisco, CA 94102",37.767644,-122.370475,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2020,2701,4,4,9212,2731734,34146,0,1,Forced Air,Window Unit,"Refrigerator, Dryer, Microwave, Oven","Hardwood floors, Built-in storage, Modern kitchen",Charter Schools,70,67,2023-11-01,2359003,5166
"7560, 3rd Street, Dogpatch, San Francisco, CA 94102",37.765222,-122.387069,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2020,2139,2,1,7774,2510171,31377,0,0,Wall Unit,Mini Split,"Microwave, Oven, Dishwasher, Garbage Disposal, Dryer","Close to public transportation, Updated kitchen, Spacious backyard, Carpet floors, Fireplace",San Francisco Unified School District,79,69,2022-04-28,1860066,4746
"4348, 3rd Street, Dogpatch, San Francisco, CA 94102",37.768252,-122.389197,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2007,2843,3,2,10559,3291700,41146,0,1,Baseboard,Window Unit,"Dryer, Oven, Washer","Laminate floors, Private backyard, Close to restaurants",Charter Schools,76,68,2022-03-01,2881388,6225
"6232, Illinois Street, Dogpatch, San Francisco, CA 94102",37.764716,-122.375303,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2015,2963,2,1,8187,2587551,32344,0,2,Radiant,Mini Split,"Dishwasher, Refrigerator, Dryer, Oven, Microwave, Washer","Fireplace, Renovated kitchen, Close to parks, Landscaped backyard, Hardwood floors",San Francisco Archdiocese,76,76,2021-06-20,2056892,4894
"3517, 20th Street, Dogpatch, San Francisco, CA 94102",37.769642,-122.38112,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2010,2533,3,4,5367,2256202,28202,0,0,Baseboard,Mini Split,"Microwave, Garbage Disposal, Dishwasher","Close to shopping, Spacious backyard, Hardwood floors, Modern kitchen",San Francisco Archdiocese,78,80,2024-04-09,1638748,4267
"8582, 20th Street, Dogpatch, San Francisco, CA 94102",37.760164,-122.383611,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2005,2609,4,4,10273,2145705,26821,0,1,Radiant,Window Unit,"Garbage Disposal, Refrigerator, Oven, Dishwasher, Dryer, Microwave","Modern kitchen, Spacious backyard, Close to parks, Fireplace, Hardwood floors",Private Schools,83,79,2020-10-08,1882648,4058
"5109, Mariposa Street, Dogpatch, San Francisco, CA 94102",37.761235,-122.373831,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2018,2959,4,4,6109,2207526,27594,706,0,Forced Air,Central Air,"Dishwasher, Garbage Disposal, Dryer, Washer, Refrigerator, Microwave","Fireplace, Close to public transportation, Carpet floors",Private Schools,85,71,2023-01-24,1785736,4174
"7144, Illinois Street, Dogpatch, San Francisco, CA 94102",37.766414,-122.375109,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2004,2490,2,3,7954,3499083,43738,0,2,Wall Unit,Central Air,"Oven, Washer, Garbage Disposal, Dishwasher","Carpet floors, Landscaped backyard, Renovated kitchen",San Francisco Unified School District,84,70,2022-08-20,2712720,6617
"8738, 20th Street, Dogpatch, San Francisco, CA 94102",37.769002,-122.371273,Dogpatch,2025-08-31,Single Family Home,Modern/Industrial,2003,2734,2,1,10459,3495596,43694,0,1,Central Heating,Window Unit,"Dryer, Refrigerator, Microwave, Oven","Close to restaurants, Landscaped backyard, Carpet floors, Built-in storage",Private Schools,74,75,2024-03-05,2816580,6611
